Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
6/10/2016,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, SALTO, SALTO, 409275, 6527055 
2/26/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, SALTO, SALTO, 407825, 6527095 
2/10/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, MIÉRCOLES, 17, TACUAREMBO, SIN DATOS, 621560, 6507565 
1/1/2016,, GENERAL APARICIO SARAVIA, CAÍDA, LEVE, VIERNES, 8, TACUAREMBO, TACUAREMBO, 596885, 6491710 
1/8/2016,, , CAÍDA, LEVE, VIERNES, 8, TACUAREMBO, SIN DATOS, 616690, 6434665 
6/3/2016,, WILSON FERREIRA ALDUNATE, CAÍDA, GRAVE, VIERNES, 4, PAYSANDU, PAYSANDU, 400085, 6424710 
9/2/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, SALTO, SALTO, 408710, 6526710 
11/15/2016,, AVENIDA PASCUAL HARRIAGUE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, SALTO, SALTO, 409335, 6525965 
9/27/2016,, JOSE MARIA GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 7, SALTO, SALTO, 406125, 6525610 
5/10/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, TACUAREMBO, TACUAREMBO, 596430, 6490715 
10/5/2016,, GREGORIO SANABRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, RIVERA, RIVERA, 638090, 6582825 
4/1/2016,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, RIO NEGRO, YOUNG, 440960, 6382020 
12/30/2016,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, TACUAREMBO, TACUAREMBO, 596425, 6490855 
8/4/2016,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, SALTO, SALTO, 407570, 6527270 
9/16/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, PAYSANDU, NUEVO PAYSANDU, 401655, 6428695 
6/24/2016,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, PAYSANDU, PAYSANDU, 397945, 6423790 
2/9/2016,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, PAYSANDU, PAYSANDU, 399080, 6422775 
9/9/2016,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, TACUAREMBO, TACUAREMBO, 595825, 6491135 
1/22/2016,, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, TACUAREMBO, TACUAREMBO, 596645, 6490510 
3/25/2016,, LORENZO CARNELLI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, TACUAREMBO, TACUAREMBO, 595420, 6490710 
4/1/2016,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, SALTO, SALTO, 408365, 6527155 
10/7/2016,, CALLEDIEZ, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 8, SALTO, SALTO, 408345, 6527005 
11/8/2016,, P. GALLINO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 0, SALTO, SALTO, 411270, 6528170 
6/14/2016,, ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, RIO NEGRO, FRAY BENTOS, 378025, 6334185 
7/27/2016,, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 398265, 6423305 
7/26/2016,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, SALTO, SALTO, 409210, 6527520 
9/9/2016,, CORONEL JOSE N. ESCOBAR, ATROPELLO DE ANIMALES, LEVE, VIERNES, 20, RIVERA, RIVERA, 639155, 6577755 
9/2/2016,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, SALTO, SALTO, 408615, 6527010 
6/3/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 408820, 6526570 
11/4/2016,, ZELMAR MICHELINI, CAÍDA, GRAVE, VIERNES, 23, PAYSANDU, PAYSANDU, 396860, 6423850 
11/25/2016,, CALLE 1, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, SALTO, SIN DATOS, 437185, 6531135 
9/16/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, PAYSANDU, GUICHON, 481015, 6419875 
5/13/2016,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, PAYSANDU, PAYSANDU, 399690, 6423615 
4/8/2016,, AVENIDA ARTIGAS, CAÍDA, GRAVE, VIERNES, 10, ARTIGAS, BELLA UNION, 441895, 6652100 
7/15/2016,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, PAYSANDU, PAYSANDU, 397395, 6423655 
6/3/2016,, INTENDENTE OLIVER, CAÍDA, SIN LESIONADOS, VIERNES, 0, TACUAREMBO, TACUAREMBO, 595400, 6491295 
5/27/2016,, DOCTOR JOSE VEROCAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, PAYSANDU, PAYSANDU, 399170, 6424675 
7/29/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 15, PAYSANDU, NUEVO PAYSANDU, 400675, 6429170 
7/1/2016,, RUTA ACCESO KM 9, DESPISTE, SIN LESIONADOS, VIERNES, 23, SALTO, SIN DATOS, 422190, 6554485 
7/15/2016,, , DESPISTE, LEVE, VIERNES, 9, TACUAREMBO, SIN DATOS, 635075, 6454445 
2/19/2016,, , DESPISTE, LEVE, VIERNES, 15, TACUAREMBO, SIN DATOS, 597075, 6480465 
12/7/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, TACUAREMBO, TACUAREMBO, 596565, 6490860 
9/23/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, SALTO, SALTO, 407435, 6526860 
7/1/2016,, COSTA RICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, PAYSANDU, NUEVO PAYSANDU, 399165, 6428430 
7/1/2016,, , CAÍDA, LEVE, VIERNES, 23, TACUAREMBO, ANSINA, 645745, 6472080 
11/11/2016,, CERRITO, CAÍDA, LEVE, VIERNES, 13, PAYSANDU, PAYSANDU, 398875, 6425700 
6/3/2016,, VIZCONDE DE MAUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, PAYSANDU, PAYSANDU, 398430, 6423795 
6/21/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, PAYSANDU, PAYSANDU, 398255, 6424175 
3/4/2016,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SALTO, SALTO, 409275, 6527055 
7/15/2016,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, TACUAREMBO, TACUAREMBO, 596910, 6491080 
3/11/2016,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, SALTO, SALTO, 408185, 6527720 
3/18/2016,, AVENIDA MANUEL PATULE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, SALTO, SALTO, 409440, 6524685 
8/5/2016,, DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 19, RIO NEGRO, FRAY BENTOS, 377725, 6334890 
7/15/2016,, DIECIOCHO DE JULIO, CAÍDA, GRAVE, VIERNES, 8, TACUAREMBO, TACUAREMBO, 596430, 6490715 
6/17/2016,, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, PAYSANDU, PAYSANDU, 397185, 6422300 
10/7/2016,, CHARRUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, SALTO, SALTO, 407835, 6527975 
12/30/2016,, AVENIDA MANUEL ORIBE, CAÍDA, LEVE, VIERNES, 22, SALTO, SALTO, 413670, 6527065 
9/20/2016,, RUTA 31. KILOMETRO 30.500, DESPISTE, SIN LESIONADOS, MARTES, 19, SALTO, SIN DATOS, 442685, 6525875 
10/7/2016,, INTENDENTE OLIVER, CAÍDA, LEVE, VIERNES, 10, TACUAREMBO, TACUAREMBO, 595000, 6491400 
7/22/2016,, HERVIDERO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, RIO NEGRO, YOUNG, 441345, 6381315 
5/20/2016,, CERVANTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 408275, 6526515 
5/6/2016,, DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 10, RIVERA, MINAS DE CORRALES, 645060, 6505965 
11/2/2016,, PABLO G. RIOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, TACUAREMBO, TACUAREMBO, 597160, 6489795 
3/18/2016,, JOAQUIN SUAREZ, ATROPELLO DE PEATÓN, SIN LESIONADOS, VIERNES, 9, PAYSANDU, PAYSANDU, 399390, 6423710 
12/9/2016,, INTENDENTE OLIVER, CAÍDA, LEVE, VIERNES, 8, TACUAREMBO, TACUAREMBO, 595825, 6491135 
12/16/2016,, AVENIDA MANUEL ORIBE, CAÍDA, LEVE, VIERNES, 21, SALTO, SALTO, 415425, 6527595 
4/5/2016,, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 17, RIVERA, RIVERA, 640475, 6580110 
12/27/2016,, RINCON, CAÍDA, LEVE, MARTES, 22, SALTO, SALTO, 408390, 6526375 
9/30/2016,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 15, RIVERA, RIVERA, 639265, 6580515 
8/19/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, RIO NEGRO, YOUNG, 440770, 6381535 
9/2/2016,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, ARTIGAS, ARTIGAS, 551890, 6636820 
4/8/2016,, SOLIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, PAYSANDU, PAYSANDU, 397800, 6423050 
4/27/2016,, CHARRUAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, PAYSANDU, PAYSANDU, 398370, 6424155 
2/26/2016,, , DESPISTE, LEVE, VIERNES, 14, PAYSANDU, SIN DATOS, 414455, 6517295 
7/22/2016,, URUGUAY, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, SALTO, SALTO, 407825, 6527095 
7/1/2016,, TRANQUERAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, RIVERA, RIVERA, 639755, 6579600 
9/9/2016,, DIEGO LAMAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 0, SALTO, SALTO, 410390, 6527465 
5/6/2016,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, SALTO, SALTO, 407825, 6527095 
2/5/2016,, COLON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, PAYSANDU, PAYSANDU, 398265, 6423305 
3/4/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, RIO NEGRO, YOUNG, 440505, 6381945 
12/16/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, TACUAREMBO, SIN DATOS, 687750, 6437840 
2/10/2016,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, PAYSANDU, PAYSANDU, 397870, 6423915 
10/14/2016,, WILSON FERREIRA ALDUNATE, ATROPELLO DE PEATÓN, LEVE, VIERNES, 21, ARTIGAS, ARTIGAS, 551680, 6635080 
8/19/2016,, CAMINO GENERAL A LA COLONIA , ATROPELLO DE ANIMALES, LEVE, VIERNES, 21, PAYSANDU, CHACRAS DE PAYSANDU, 406950, 6416410 
12/23/2016,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 22, SALTO, SALTO, 408870, 6526980 
2/26/2016,, AVENIDA BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 16, ARTIGAS, ARTIGAS, 551695, 6635915 
5/24/2016,, PABLO G. RIOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 15, TACUAREMBO, TACUAREMBO, 597275, 6489685 
10/13/2016,, GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, SALTO, SALTO, 407030, 6526125 
12/9/2016,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, ARTIGAS, ARTIGAS, 550740, 6636340 
7/1/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 18, TACUAREMBO, SIN DATOS, 553220, 6368765 
3/1/2016,, REPUBLICA ARGENTINA, ATROPELLO DE PEATÓN, LEVE, MARTES, 22, SALTO, SALTO, 407800, 6528880 
7/22/2016,, DOCTOR LUIS ALBERTO DE HERRERA, DESPISTE, SIN LESIONADOS, VIERNES, 21, PAYSANDU, PAYSANDU, 397900, 6422925 
5/27/2016,, CERVANTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, SALTO, SALTO, 408275, 6526515 
4/1/2016,, INDUSTRIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, SALTO, SALTO, 406950, 6526320 
8/12/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, RIVERA, VICHADERO, 718665, 6481955 
3/25/2016,, FRANCISCO JAVIER MARTINEZ DE HAEDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 1, RIO NEGRO, FRAY BENTOS, 378020, 6334325 
8/19/2016,, MONTE CASEROS, CAÍDA, LEVE, VIERNES, 21, PAYSANDU, PAYSANDU, 398280, 6423430 
5/13/2016,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, RIVERA, RIVERA, 638465, 6580780 
7/29/2016,, AVENIDA ENRIQUE AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SALTO, SALTO, 409475, 6528130 
11/18/2016,, VEINTE DE SETIEMBRE, ATROPELLO DE PEATÓN, LEVE, VIERNES, 12, ARTIGAS, ARTIGAS, 550850, 6635535 
5/13/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 12, ARTIGAS, ARTIGAS, 551100, 6636575 
7/1/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, RIO NEGRO, SIN DATOS, 394495, 6385550 
8/5/2016,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, TACUAREMBO, TACUAREMBO, 596155, 6490570 
6/10/2016,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, PAYSANDU, PAYSANDU, 397780, 6423490 
4/27/2016,, BRASIL, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 7, RIO NEGRO, FRAY BENTOS, 376935, 6334710 
12/2/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, RIO NEGRO, YOUNG, 440935, 6381305 
3/18/2016,, GUILLERMINO PEREZ Y A. SARAVIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 20, RIVERA, RIVERA, 637595, 6581375 
9/27/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 2, RIVERA, SIN DATOS, 709830, 6491840 
10/7/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, SALTO, TERMAS DEL DAYMAN, 413160, 6520195 
7/8/2016,, LORENZO CARNELLI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 16, TACUAREMBO, TACUAREMBO, 595350, 6490775 
11/4/2016,, VIZCONDE DE MAUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, PAYSANDU, PAYSANDU, 398600, 6425120 
9/2/2016,, CENTRO TERMAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, SALTO, TERMAS DEL ARAPEY, 450250, 6576085 
1/8/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, RIVERA, RIVERA, 638130, 6580630 
5/6/2016,, BERNABE RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, ARTIGAS, ARTIGAS, 551840, 6636305 
1/8/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, PAYSANDU, PAYSANDU, 398105, 6423110 
12/16/2016,, AVENIDA APOLON DE MIRBEK, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, SALTO, SIN DATOS, 408895, 6529245 
4/29/2016,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, SALTO, SALTO, 409155, 6526015 
11/4/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, TACUAREMBO, TACUAREMBO, 596020, 6490280 
4/29/2016,, AVENIDA PASCUAL HARRIAGUE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, SALTO, SALTO, 407100, 6524380 
8/12/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, RIO NEGRO, FRAY BENTOS, 377655, 6334955 
11/11/2016,,  AVENIDA GENERAL JOSE GERVASIO ARTIGAS, ATROPELLO DE ANIMALES, LEVE, VIERNES, 5, ARTIGAS, ARTIGAS, 549555, 6635185 
4/8/2016,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, TACUAREMBO, TACUAREMBO, 597125, 6491605 
8/26/2016,, AVENIDA SORIANO, CAÍDA, LEVE, VIERNES, 1, PAYSANDU, PAYSANDU, 397665, 6422955 
7/15/2016,, RINCON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 5, RIO NEGRO, FRAY BENTOS, 377800, 6334675 
10/21/2016,, BY PASS SALTO GRANDE km. 2, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 12, SALTO, SIN DATOS, 417185, 6532020 
8/2/2016,, JOSE BATLLE Y ORDOÑEZ, ATROPELLO DE PEATÓN, GRAVE, MARTES, 12, TACUAREMBO, TACUAREMBO, 597545, 6489370 
4/15/2016,, RIO NEGRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, PAYSANDU, PAYSANDU, 398660, 6423045 
11/4/2016,, HECTOR GUTIERREZ RUIZ, DESPISTE, LEVE, VIERNES, 21, TACUAREMBO, SIN DATOS, 597240, 6495215 
4/29/2016,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, RIVERA, SIN DATOS, 638565, 6582270 
5/13/2016,, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, PAYSANDU, PAYSANDU, 398085, 6423980 
12/13/2016,, DOCTOR ROLDAN, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, MARTES, 22, PAYSANDU, NUEVO PAYSANDU, 398840, 6429385 
11/11/2016,, AVDA.GRAL.GERVASIO ARTIGAS, DESPISTE, SIN LESIONADOS, VIERNES, 21, TACUAREMBO, LAS TOSCAS, 687805, 6437645 
12/23/2016,, AVENIDA BERNABE RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, RIVERA, RIVERA, 638240, 6582730 
10/21/2016,, WILSON FERREIRA ALDUNATE, DESPISTE, LEVE, VIERNES, 17, ARTIGAS, ARTIGAS, 550840, 6635830 
9/2/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, PAYSANDU, SIN DATOS, 406740, 6409895 
2/19/2016,, , DESPISTE, LEVE, VIERNES, 15, RIVERA, SIN DATOS, 634350, 6566890 
2/5/2016,, ENTRE RIOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, PAYSANDU, PAYSANDU, 396980, 6424030 
9/23/2016,, RICARDO FALCONE, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 22, PAYSANDU, SIN DATOS, 398645, 6421010 
9/23/2016,, AVENIDA SORIANO, CAÍDA, LEVE, VIERNES, 12, PAYSANDU, PAYSANDU, 399270, 6422755 
1/29/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, PAYSANDU, PAYSANDU, 398350, 6424785 
11/11/2016,, SEIS DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, PAYSANDU, PAYSANDU, 399515, 6423225 
10/7/2016,, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, RIVERA, TRANQUERAS, 617955, 6548205 
8/2/2016,, NO SE INGRESO, DESPISTE, LEVE, MARTES, 0, PAYSANDU, SIN DATOS, 412020, 6407220 
10/27/2016,, VEINTICINCO DE MAYO, ATROPELLO DE ANIMALES, LEVE, JUEVES, 19, SALTO, SALTO, 409290, 6524710 
2/26/2016,, GUIDO MACHADO Y HUMBERO MANTA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 2, RIVERA, SIN DATOS, 638615, 6576415 
2/5/2016,, PEDRO CHIESA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, TACUAREMBO, PASO DE LOS TOROS, 544865, 6370555 
7/14/2016,, DIECIOCHO DE JULIO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 6, TACUAREMBO, TACUAREMBO, 595745, 6489990 
4/1/2016,, TOMAS BERRETA, DESPISTE, LEVE, VIERNES, 0, ARTIGAS, ARTIGAS, 551670, 6636880 
2/23/2016,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, RIVERA, SIN DATOS, 638455, 6582475 
1/8/2016,, DOCTOR E. SOCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 408380, 6527260 
11/4/2016,, TIDEO LARREBORGES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, PAYSANDU, SAN FELIX, 396615, 6420905 
3/18/2016,, VASCO NUÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 4, RIO NEGRO, YOUNG, 440625, 6382370 
3/18/2016,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, PAYSANDU, PAYSANDU, 396845, 6423745 
10/7/2016,, AVENIDA ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, PAYSANDU, PAYSANDU, 398845, 6423795 
8/19/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, SALTO, SALTO, 408050, 6526795 
8/26/2016,, AMARO F. RAMOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, ARTIGAS, ARTIGAS, 551590, 6636955 
4/29/2016,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, RIVERA, RIVERA, 639175, 6579610 
4/1/2016,, SANTIAGO LAWRY, ATROPELLO DE ANIMALES, LEVE, VIERNES, 17, RIO NEGRO, FRAY BENTOS, 378800, 6334720 
11/4/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 10, SALTO, SIN DATOS, 489010, 6540490 
10/7/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 8, SALTO, SIN DATOS, 466785, 6532755 
5/6/2016,, BELLA UNION, ATROPELLO DE PEATÓN, LEVE, VIERNES, 16, ARTIGAS, ARTIGAS, 549840, 6635860 
10/14/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, SALTO, SALTO, 407950, 6527855 
9/27/2016,, FRENTE PARQUE EOLICO (PALOMAS), DESPISTE, SIN LESIONADOS, MARTES, 6, SALTO, SIN DATOS, 441345, 6561205 
10/7/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, TACUAREMBO, TACUAREMBO, 596370, 6490225 
7/22/2016,, RUTA 3 Y CNO. LA COLONIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, PAYSANDU, CHACRAS DE PAYSANDU, 401765, 6418060 
7/29/2016,, DIECIOCHO DE JULIO esq. Manuel Rodríguez Correa, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 13, TACUAREMBO, TACUAREMBO, 595475, 6489710 
3/11/2016,, JUAN ORTIZ, CAÍDA, LEVE, VIERNES, 8, TACUAREMBO, TACUAREMBO, 597055, 6490805 
8/26/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 7, TACUAREMBO, TACUAREMBO, 596850, 6490730 
6/14/2016,, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, SALTO, SALTO, 408420, 6527505 
9/9/2016,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, PAYSANDU, PAYSANDU, 397870, 6422130 
11/25/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 21, PAYSANDU, CHACRAS DE PAYSANDU, 407700, 6421090 
