Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
9/12/2016,, CACHIMBA DEL REY, CAÍDA, LEVE, LUNES, 16, MALDONADO, PUNTA DEL ESTE, 687740, 6134490 
5/20/2016,, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, MALDONADO, MALDONADO, 686985, 6135025 
7/29/2016,, RUTA 12C ENTRANDO A CAMINO HIGUERITAS, DESPISTE, SIN LESIONADOS, VIERNES, 12, LAVALLEJA, SIN DATOS, 658330, 6195340 
9/16/2016,, FLORENCIO SANCHEZ Y LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, LAVALLEJA, MINAS, 661775, 6194545 
8/5/2016,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, TREINTA Y TRES, TREINTA Y TRES, 743670, 6319535 
11/25/2016,, BASILIO ARAUJO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, TREINTA Y TRES, TREINTA Y TRES, 743635, 6319845 
10/28/2016,, EMILIO FURGONI Y HERACLIO FAJARDO, ATROPELLO DE ANIMALES, LEVE, VIERNES, 19, MALDONADO, MALDONADO, 687785, 6137545 
11/11/2016,, PANTALEON ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, TREINTA Y TRES, TREINTA Y TRES, 743580, 6320265 
9/30/2016,, CAMINO PASO LA CANTERA, DESPISTE, SIN LESIONADOS, VIERNES, 14, MALDONADO, SIN DATOS, 693270, 6150745 
2/5/2016,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 14, ROCHA, CASTILLOS, 788485, 6211260 
6/17/2016,, BVAR. A. SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CERRO LARGO, RIO BRANCO, 838785, 6387405 
3/11/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, LAVALLEJA, MINAS, 661255, 6194845 
1/1/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 4, MALDONADO, LA BARRA, 696290, 6134345 
5/6/2016,, ARTURO SANTANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, MALDONADO, MALDONADO, 687550, 6134865 
9/9/2016,, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 1, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 745850, 6319905 
12/2/2016,, MORENO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 16, MALDONADO, PIRIAPOLIS, 658600, 6139985 
1/18/2016,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, MALDONADO, MALDONADO, 686980, 6135730 
5/6/2016,,  BASILIO ARAUJO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, TREINTA Y TRES, TREINTA Y TRES, 743060, 6319775 
10/25/2016,, RUTA OCHO, CAÍDA, LEVE, MARTES, 18, CERRO LARGO, MELO, 767115, 6414015 
6/7/2016,, CACHIMBA DEL REY Y ALFEREZ CAMPORA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MALDONADO, PUNTA DEL ESTE, 687740, 6134490 
8/5/2016,, BASILIO ARAUJO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, TREINTA Y TRES, TREINTA Y TRES, 743635, 6319845 
11/25/2016,, RUTA 10 Y JUANA DE AMERICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, MALDONADO, LA BARRA, 694375, 6134990 
2/19/2016,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MALDONADO, PIRIAPOLIS, 657465, 6141210 
4/26/2016,, CALLE 33, ATROPELLO DE PEATÓN, LEVE, MARTES, 21, ROCHA, LASCANO, 759080, 6269485 
11/25/2016,, DOCTOR JUAN DARIO SILVA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 20, CERRO LARGO, MELO, 766075, 6415835 
7/29/2016,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, TREINTA Y TRES, TREINTA Y TRES, 745170, 6321235 
11/25/2016,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 1, TREINTA Y TRES, TREINTA Y TRES, 743480, 6320255 
6/28/2016,, CALLE 7 Y 4, ATROPELLO DE ANIMALES, LEVE, MARTES, 19, MALDONADO, MALDONADO, 688320, 6136570 
3/29/2016,, E. MORE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 23, LAVALLEJA, MINAS, 661610, 6194180 
1/26/2016,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 22, MALDONADO, SAN CARLOS, 690355, 6148605 
2/23/2016,, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MALDONADO, MALDONADO, 686385, 6135935 
1/22/2016,, JOAQUIN LENZINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, MALDONADO, PUNTA DEL ESTE, 688550, 6130140 
12/9/2016,, MANUEL FRANCISCO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, TREINTA Y TRES, TREINTA Y TRES, 744700, 6320460 
8/12/2016,, INDIOS TAPES Y RUTA 8, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, LAVALLEJA, MINAS, 663805, 6195790 
6/3/2016,, ROOSEVELT Y SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, LAVALLEJA, MINAS, 661765, 6194685 
12/2/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MALDONADO, PIRIAPOLIS, 657165, 6141425 
5/13/2016,, CONTINUACION SOLER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, MALDONADO, SAN CARLOS, 690690, 6149095 
3/11/2016,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 20, TREINTA Y TRES, TREINTA Y TRES, 743480, 6320255 
10/7/2016,, JUANA DE IBARBOUROU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, MALDONADO, SAN CARLOS, 689545, 6147795 
2/9/2016,,  SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 21, LAVALLEJA, MINAS, 660645, 6194550 
6/15/2016,, AVENIDA JOAQUIN DE VIANA (EX ARTIGAS), COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, MALDONADO, MALDONADO, 686075, 6135740 
5/17/2016,,  ITALIA --RUTA 7--, ATROPELLO DE ANIMALES, LEVE, MARTES, 17, CERRO LARGO, MELO, 767305, 6415795 
4/26/2016,, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, MARTES, 9, MALDONADO, MALDONADO, 687165, 6137065 
4/29/2016,, SAN CARLOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, MALDONADO, MALDONADO, 686890, 6135325 
1/22/2016,, A. SARABIA Y TACUAREMBO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, MALDONADO, MALDONADO, 688040, 6134595 
7/22/2016,, SIMON DEL PINO, DESPISTE, GRAVE, VIERNES, 22, MALDONADO, MALDONADO, 687755, 6136010 
6/3/2016,, PUBLICA 37 Y GRAUERT, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, LAVALLEJA, MINAS, 661240, 6197050 
5/10/2016,, PRESIDENTE TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, MALDONADO, SAN CARLOS, 690075, 6147490 
1/29/2016,, AVENIDA APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, TREINTA Y TRES, TREINTA Y TRES, 744210, 6320310 
12/2/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MALDONADO, MALDONADO, 686455, 6136410 
2/26/2016,, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, LAVALLEJA, MINAS, 661690, 6194745 
10/14/2016,, AVENIDA ANTONIO LUSSICH Y TURMALINA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 23, MALDONADO, CERRO PELADO, 684705, 6137445 
10/11/2016,, VIALIDAD, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MALDONADO, MALDONADO, 689020, 6136165 
12/20/2016,, CAMINO COSTAS DEL SARANDI, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 10, TREINTA Y TRES, SIN DATOS, 801400, 6358165 
2/16/2016,, RUTA 26 KM 425, DESPISTE, LEVE, MARTES, 4, CERRO LARGO, SIN DATOS, 751000, 6415225 
6/24/2016,, JACINTO MARIA ALVARIZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MALDONADO, SAN CARLOS, 690265, 6148935 
12/23/2016,, GUARDIA NUEVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CERRO LARGO, MELO, 766560, 6414040 
10/11/2016,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, MALDONADO, MALDONADO, 687165, 6137065 
1/13/2016,, RAMBLA LORENZO BATLLE PACHECO PARADA 8 1/2, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, MALDONADO, PUNTA DEL ESTE, 690010, 6131155 
4/22/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 18, ROCHA, SIN DATOS, 752555, 6229585 
7/29/2016,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, CERRO LARGO, MELO, 766725, 6415780 
11/4/2016,, , CAÍDA, SIN LESIONADOS, VIERNES, 12, TREINTA Y TRES, SIN DATOS, 797360, 6320685 
7/15/2016,, F. MATA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CERRO LARGO, MELO, 766835, 6415115 
7/29/2016,, AVELINO MIRANDA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 15, TREINTA Y TRES, TREINTA Y TRES, 743865, 6319665 
3/25/2016,, TREINTA Y TRES Y ACUERDO, CAÍDA, GRAVE, VIERNES, 1, LAVALLEJA, JOSE BATLLE Y ORDOÑEZ, 672295, 6295465 
12/6/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MALDONADO, PUNTA BALLENA, 679000, 6135920 
2/9/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 4, LAVALLEJA, MINAS, 661440, 6195065 
12/30/2016,, RUTA 10 KM 182.500, ATROPELLO DE PEATÓN, LEVE, VIERNES, 12, MALDONADO, FARO JOSE IGNACIO, 714415, 6142530 
8/19/2016,, CAMINO LUSSIC Y LOS CAMALOTES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 19, MALDONADO, SIN DATOS, 680750, 6137890 
5/20/2016,, WILSON FERREIRA ALDUNATE Y AVENIDA LUIS A. HERRERA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 23, LAVALLEJA, MINAS, 661485, 6195170 
10/3/2016,,  SIN NOMBRE, CAÍDA, LEVE, LUNES, 17, MALDONADO, MALDONADO, 687885, 6135210 
12/13/2016,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MALDONADO, PUNTA DEL ESTE, 687050, 6134675 
11/1/2016,, RUTA 14, DESPISTE, LEVE, MARTES, 11, LAVALLEJA, SIN DATOS, 720905, 6280050 
3/15/2016,, DOCTOR ANDRES CEBERIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MALDONADO, SAN CARLOS, 690145, 6148450 
2/15/2016,, ROCHA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, TREINTA Y TRES, VILLA SARA, 740985, 6317575 
10/3/2016,, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, TREINTA Y TRES, TREINTA Y TRES, 744135, 6320005 
8/1/2016,, VALENTIN OLIVERA ORTIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 1, TREINTA Y TRES, TREINTA Y TRES, 744310, 6320555 
2/8/2016,, BATLLE Y ORDOÑEZ Y FONSECA, ATROPELLO DE ANIMALES, LEVE, LUNES, 8, MALDONADO, PUNTA DEL ESTE, 687165, 6133000 
1/4/2016,, CAMINO NACIONAL, DESPISTE, LEVE, LUNES, 11, MALDONADO, SIN DATOS, 693275, 6150755 
3/14/2016,, GUARDIA NUEVA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, CERRO LARGO, MELO, 766560, 6414040 
4/15/2016,, DOCTOR ROMAN BERGALLI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, MALDONADO, MALDONADO, 685975, 6135645 
9/16/2016,, ANDRES AREGUATI, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 17, TREINTA Y TRES, TREINTA Y TRES, 744010, 6320210 
8/2/2016,, TREINTA Y TRES Y 25 DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, LAVALLEJA, SOLIS DE MATAOJO, 640580, 6170595 
1/15/2016,, PRIMERO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MALDONADO, MALDONADO, 686690, 6137075 
7/18/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, MALDONADO, MALDONADO, 686495, 6135935 
10/3/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 13, ROCHA, ROCHA, 746770, 6181750 
10/17/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, MALDONADO, PIRIAPOLIS, 657780, 6142275 
10/21/2016,, BULEVAR ARTIGAS Y LOS ALPES, DESPISTE, SIN LESIONADOS, VIERNES, 3, MALDONADO, PUNTA DEL ESTE, 688385, 6131470 
7/11/2016,, AVENIDA FRANCISCO ACUÑA DE FIGUEROA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, MALDONADO, PINARES - LAS DELICIAS, 686695, 6132590 
5/2/2016,, TACUARI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 13, CERRO LARGO, MELO, 767010, 6414880 
3/14/2016,, PABLO ZUFRIATEGUI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, TREINTA Y TRES, TREINTA Y TRES, 743830, 6319975 
11/21/2016,, RUTA 8 ( BARRIOS AMORÍN) KM. 120.800, DESPISTE, GRAVE, LUNES, 8, LAVALLEJA, MINAS, 663615, 6195825 
12/26/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MALDONADO, PIRIAPOLIS, 658460, 6143220 
4/4/2016,, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MALDONADO, MALDONADO, 686385, 6135935 
3/7/2016,, RUTA 18 KM 1 , ATROPELLO DE PEATÓN, GRAVE, LUNES, 0, CERRO LARGO, RIO BRANCO, 839765, 6386870 
1/25/2016,, CARLOS ALBERTO CAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, MALDONADO, SAN CARLOS, 690405, 6147980 
1/18/2016,, ELIAS CHIOSI Y CEFERINO DE LA TORRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, MALDONADO, MALDONADO, 687880, 6137110 
6/13/2016,, LUIS ALBERTO DE HERRERA Y LUSSICH, ATROPELLO DE PEATÓN, GRAVE, LUNES, 15, MALDONADO, CERRO PELADO, 684640, 6137625 
10/31/2016,, GENERAL JOSE G. ARTIGAS, CAÍDA, GRAVE, LUNES, 16, MALDONADO, PUNTA DEL ESTE, 688115, 6132915 
7/11/2016,, SIERRA DE LOS LEÑOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 18, MALDONADO, CERRO PELADO, 684960, 6137825 
9/26/2016,, CARLOS ALBERTO CAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, MALDONADO, SAN CARLOS, 690400, 6147860 
2/8/2016,, AVDA FRANDE Y RUTA 9, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MALDONADO, SIN DATOS, 693215, 6149600 
5/20/2016,, CNO DE LOS GAUCHOS Y M. ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MALDONADO, MALDONADO, 687885, 6135945 
1/25/2016,, GORLERO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, MALDONADO, PUNTA DEL ESTE, 687490, 6128950 
2/29/2016,, AVENIDA AIGUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, MALDONADO, MALDONADO, 687085, 6135230 
8/26/2016,, RUTA N°14 KM 468, DESPISTE, LEVE, VIERNES, 19, ROCHA, SIN DATOS, 805890, 6243630 
3/21/2016,, RUTA 8 KM 274.-, DESPISTE, SIN LESIONADOS, LUNES, 9, TREINTA Y TRES, SIN DATOS, 735420, 6308500 
12/27/2016,, NO SE INGRESO, DESPISTE, LEVE, MARTES, 11, ROCHA, SIN DATOS, 748010, 6204990 
12/23/2016,, , COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 21, MALDONADO, SIN DATOS, 695190, 6147365 
1/12/2016,, CALLE FLORIDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MALDONADO, MALDONADO, 686490, 6135220 
12/26/2016,, MORALES ARRILLAGA Y ANSINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, LAVALLEJA, MINAS, 663175, 6195900 
7/25/2016,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, MALDONADO, MALDONADO, 687705, 6135225 
4/4/2016,, W. F. ALDUNATE EX-CONTINUACION SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MALDONADO, MALDONADO, 685735, 6137700 
11/28/2016,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, CERRO LARGO, MELO, 766520, 6415800 
11/7/2016,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 0, TREINTA Y TRES, TREINTA Y TRES, 743530, 6319835 
2/15/2016,, RAMBLA DE LOS ARGENTINOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, MALDONADO, PIRIAPOLIS, 656115, 6141555 
2/5/2016,, FRANCIA, CAÍDA, LEVE, VIERNES, 13, MALDONADO, PUNTA DEL ESTE, 688360, 6130910 
4/25/2016,, RUTA 10 Y CALLE LOS DESTINOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 11, MALDONADO, LA BARRA, 695165, 6134505 
11/14/2016,, DR. DE HERRERA Y JUSTINO MUNIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, CERRO LARGO, MELO, 766300, 6415085 
9/5/2016,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, TREINTA Y TRES, TREINTA Y TRES, 743705, 6319230 
3/14/2016,, RUTA 8 KM 117, CAÍDA, LEVE, LUNES, 0, LAVALLEJA, MINAS, 660240, 6194500 
4/22/2016,, DIECIOCHO DE JULIO Y FRANCISCO DE LEON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, LAVALLEJA, JOSE BATLLE Y ORDOÑEZ, 672040, 6294575 
1/29/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 11, MALDONADO, PAN DE AZUCAR, 661680, 6149875 
1/11/2016,, F. TRAPANI, CAÍDA, LEVE, LUNES, 10, MALDONADO, MALDONADO, 687735, 6135665 
9/12/2016,, DEL TAQUITO, DESPISTE, LEVE, LUNES, 18, ROCHA, SIN DATOS, 759225, 6163705 
6/20/2016,, F. MATA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 5, CERRO LARGO, MELO, 766850, 6415330 
2/15/2016,, CALLE 4 Y CAMINO VECINAL, DESPISTE, LEVE, LUNES, 17, CERRO LARGO, TOLEDO, 731435, 6397930 
12/13/2016,, CAMINO VECINAL, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 17, LAVALLEJA, SIN DATOS, 705680, 6269655 
1/4/2016,, DOCTOR ANDRES CEBERIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 21, MALDONADO, SAN CARLOS, 690095, 6147875 
2/26/2016,, RUTA 26 KM 417-ROTONDA B° DE MEDINA, DESPISTE, SIN LESIONADOS, VIERNES, 22, CERRO LARGO, SIN DATOS, 749050, 6413275 
12/9/2016,, AVENIDA APARICIO SARAVIA esq. Vaimaca Perú, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 6, MALDONADO, MALDONADO, 687980, 6134820 
3/4/2016,, DOCTOR ANDRES CEBERIO esq. RINCON, ATROPELLO DE PEATÓN, FATAL, VIERNES, 13, MALDONADO, SAN CARLOS, 690085, 6147680 
1/13/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 3, ROCHA, SIN DATOS, 811530, 6225500 
8/12/2016,, AVENIDA BALTASAR BRUM Y ANA MONTERROSO , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, LAVALLEJA, MINAS, 660560, 6194530 
1/22/2016,, ORLANDO PEDRAGOSA SIERRA, CAÍDA, GRAVE, VIERNES, 10, MALDONADO, PUNTA DEL ESTE, 688390, 6131035 
10/11/2016,, CAMINO PASO DE LA AZOTEA Y PROYECCIÒN 37, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, LAVALLEJA, MINAS, 662275, 6196630 
6/27/2016,, ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, MALDONADO, PUNTA DEL ESTE, 688825, 6131275 
5/24/2016,, RUTA 14 KM 269 PARAJE 30 BOCAS., CAÍDA, LEVE, MARTES, 15, ROCHA, SIN DATOS, 753750, 6273735 
5/23/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 14, CERRO LARGO, SIN DATOS, 723100, 6381165 
8/15/2016,, ROMAN GUERRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 16, MALDONADO, MALDONADO, 686695, 6135125 
11/7/2016,, SIERRA DE LAS CAÑAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MALDONADO, CERRO PELADO, 685200, 6137890 
5/2/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, LAVALLEJA, MINAS, 661520, 6195165 
10/21/2016,, AVENIDA VARELA Y CARABAJAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, LAVALLEJA, MINAS, 662455, 6194900 
1/8/2016,, AVENIDA JOAQUIN DE VIANA (EX ARTIGAS), CAÍDA, LEVE, VIERNES, 13, MALDONADO, MALDONADO, 686065, 6135935 
2/8/2016,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 6, MALDONADO, MALDONADO, 687505, 6135790 
4/25/2016,, TREINTA Y TRES Y INTENDENTE LOIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, LAVALLEJA, MINAS, 661520, 6195005 
6/6/2016,, MISIONES, DESPISTE, LEVE, LUNES, 8, ROCHA, LASCANO, 758770, 6269980 
11/29/2016,, F. MATA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, CERRO LARGO, MELO, 765810, 6414130 
1/15/2016,, CALLE 3 Y CALLE 17, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MALDONADO, PLAYA HERMOSA, 655350, 6143915 
5/17/2016,, DIECIOCHO DE JULIO, CAÍDA, LEVE, MARTES, 12, ROCHA, ROCHA, 744880, 6181240 
12/20/2016,, AVENIDA ANTONIO CAMACHO. PDA 19, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MALDONADO, PINARES - LAS DELICIAS, 686065, 6133185 
7/8/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 15, MALDONADO, SIN DATOS, 663330, 6144980 
2/1/2016,, CLAUDIO WILLIMAN , ATROPELLO DE PEATÓN, LEVE, LUNES, 16, LAVALLEJA, MINAS, 661545, 6194570 
9/26/2016,, AVENIDA ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MALDONADO, PINARES - LAS DELICIAS, 685785, 6134745 
12/26/2016,, APARICIO SARAVIA Y  ROSSEAU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, MALDONADO, SAN RAFAEL - EL PLACER, 690170, 6134320 
6/24/2016,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, CERRO LARGO, MELO, 766820, 6415115 
12/30/2016,, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, MALDONADO, MALDONADO, 686190, 6135935 
2/19/2016,, RUTA INTERBALNEARIA (ENTRADA A CABAÑAS TIO TOM), COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 22, MALDONADO, PUNTA BALLENA, 675865, 6139335 
11/25/2016,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, MALDONADO, SAN CARLOS, 689700, 6148250 
6/14/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MARTES, 23, LAVALLEJA, SIN DATOS, 727360, 6289850 
7/25/2016,, EJIDO, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, LUNES, 12, CERRO LARGO, MELO, 766150, 6415830 
3/14/2016,, JUSTICIA, CAÍDA, LEVE, LUNES, 22, MALDONADO, MALDONADO, 688080, 6136345 
12/26/2016,, AV. APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, MALDONADO, SAN RAFAEL - EL PLACER, 691165, 6134445 
4/25/2016,, AVENIDA ESPAÑA Y ECUADOR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, MALDONADO, MALDONADO, 686070, 6134995 
