Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
12/14/2016,, DURAZNO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, CANELONES, SIN DATOS, 572320, 6160390 
4/13/2016,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, SAN JOSE, LIBERTAD, 534905, 6167420 
1/6/2016,, , CAÍDA, GRAVE, MIÉRCOLES, 18, SORIANO, SIN DATOS, 424035, 6337190 
4/13/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, CANELONES, CITY GOLF, 612930, 6152810 
8/10/2016,, , ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 19, CANELONES, FRACC. CNO. ANDALUZ Y R.84, 584915, 6153745 
6/1/2016,, TALA CALLE 13, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 0, CANELONES, LA TUNA, 631700, 6150370 
2/17/2016,, , CAÍDA, GRAVE, MIÉRCOLES, 14, FLORIDA, SIN DATOS, 597580, 6207505 
3/31/2016,, ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, FLORIDA, FLORIDA, 571915, 6226930 
10/6/2016,, MANUEL FERREIRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, SORIANO, MERCEDES, 403685, 6320190 
9/15/2016,, F. CAPURRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, CANELONES, SANTA LUCIA, 556990, 6187245 
1/6/2016,, MANUEL DE CASTRO Y CAREAGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 22, SORIANO, MERCEDES, 403700, 6320615 
12/29/2016,, COSTANERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 22, COLONIA, COLONIA DEL SACRAMENTO, 422500, 6186660 
6/22/2016,, TISCORNIA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 13, CANELONES, SIN DATOS, 570175, 6153790 
2/3/2016,, AVENIDA PEREZ BUTLER, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 9, CANELONES, EL PINAR, 597890, 6148770 
2/3/2016,, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 16, CANELONES, MARINDIA, 607785, 6151655 
7/14/2016,, PEREZ BUTLER Y AVDA COSTANERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, CANELONES, EL PINAR, 599760, 6148195 
1/6/2016,, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 22, CANELONES, PARQUE DEL PLATA, 616330, 6153175 
8/18/2016,, RUTA 75 KM 33, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, CANELONES, SIN DATOS, 594530, 6160805 
3/9/2016,, DOCTOR A. ESPINOLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, SAN JOSE, SAN JOSE DE MAYO, 526205, 6199010 
8/31/2016,, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 17, CANELONES, SIN DATOS, 568040, 6168940 
2/10/2016,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, SAN JOSE, SAN JOSE DE MAYO, 527195, 6201160 
12/1/2016,, RUTA 12 KM 93, ATROPELLO DE ANIMALES, LEVE, JUEVES, 21, CANELONES, SIN DATOS, 597760, 6204000 
10/13/2016,, AVENIDA ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, CANELONES, SIN DATOS, 572775, 6157045 
11/9/2016,, AVENIDA HANTY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, SAN JOSE, SAN JOSE DE MAYO, 526470, 6201020 
9/21/2016,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, CANELONES, SIN DATOS, 571065, 6156380 
6/22/2016,, PLZA ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, DURAZNO, DURAZNO, 544870, 6306485 
10/27/2016,, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 17, SAN JOSE, SIN DATOS, 523175, 6176055 
3/31/2016,, FLORENCIO SANCHEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 19, SORIANO, MERCEDES, 403760, 6320310 
3/31/2016,, LAS VIOLETAS, ATROPELLO DE PEATÓN, LEVE, JUEVES, 12, CANELONES, BARROS BLANCOS, 591020, 6153550 
4/28/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 5, FLORES, SIN DATOS, 515300, 6294460 
6/15/2016,, CAMINO BERTOLOTI ESQUINA CALLE 2, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 13, CANELONES, BARROS BLANCOS, 593125, 6156805 
7/27/2016,, CAMINO PASTOR CASI HERNANDARIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, DURAZNO, SIN DATOS, 543440, 6309925 
9/29/2016,, SANTA LUCIA Y MEDANOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 17, CANELONES, EL PINAR, 597920, 6148625 
5/19/2016,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, SAN JOSE, SAN JOSE DE MAYO, 526230, 6200805 
9/8/2016,, PERU, ATROPELLO DE ANIMALES, LEVE, JUEVES, 12, SAN JOSE, SAN JOSE DE MAYO, 527440, 6201445 
6/23/2016,, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, FLORIDA, FLORIDA, 571775, 6227270 
8/11/2016,, CALLE 25 DE AGOSTO ENTRE PERÚ Y PARAGUAY, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, JUEVES, 19, CANELONES, COSTA AZUL, 623140, 6152935 
3/31/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, COLONIA, SIN DATOS, 478485, 6200175 
4/7/2016,, RITA BAENA ESQ LEON JUDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, SAN JOSE, RODRIGUEZ, 542485, 6195370 
1/7/2016,, RUTA 8 km. 26, CAÍDA, FATAL, JUEVES, 11, CANELONES, BARROS BLANCOS, 591195, 6153775 
12/8/2016,, DOCTOR ANTONIO LEGNANI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, CANELONES, SANTA LUCIA, 556600, 6186860 
3/17/2016,, ALFREDO PUIG, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, FLORES, TRINIDAD, 509610, 6290990 
7/7/2016,, AV DEL PARQUE Y VENEZUELA , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, CANELONES, PARQUE CARRASCO, 591390, 6142990 
12/8/2016,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, DURAZNO, DURAZNO, 544550, 6306770 
10/20/2016,, PUENTE LA CABALLADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, COLONIA, COLONIA DEL SACRAMENTO, 424675, 6186815 
4/7/2016,,  SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, DURAZNO, DURAZNO, 543790, 6306300 
3/17/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 18, SAN JOSE, SIN DATOS, 527145, 6203365 
4/7/2016,, VIVIAN TRIAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, CANELONES, SIN DATOS, 571160, 6157870 
6/23/2016,, J.M. GARCIA Y J. SUAREZ.-, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 0, CANELONES, BARROS BLANCOS, 590825, 6151175 
3/17/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, FLORIDA, SIN DATOS, 574945, 6226880 
8/4/2016,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, CANELONES, SIN DATOS, 571065, 6156825 
11/17/2016,, LOS PARAISOS Y SANTA RITA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, CANELONES, COLONIA NICOLICH, 588175, 6147450 
6/30/2016,, RIVERA , ATROPELLO DE PEATÓN, GRAVE, JUEVES, 14, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 554545, 6153655 
3/31/2016,, EDUARDO MARQUEZ CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, CANELONES, SOLYMAR, 595270, 6146225 
9/29/2016,, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, COLONIA, COLONIA DEL SACRAMENTO, 422935, 6185505 
2/4/2016,, RUTA 75, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, CANELONES, SIN DATOS, 594530, 6160915 
3/3/2016,, FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 17, DURAZNO, DURAZNO, 544225, 6306600 
7/28/2016,, JOSE PEDRO VARELA, CAÍDA, SIN LESIONADOS, JUEVES, 17, FLORIDA, FLORIDA, 572610, 6228235 
6/9/2016,,  CALLE , CAÍDA, LEVE, JUEVES, 16, CANELONES, ATLANTIDA, 613350, 6151180 
3/24/2016,, CESAR MAYO GUTIERREZ, ATROPELLO DE ANIMALES, LEVE, JUEVES, 19, CANELONES, SIN DATOS, 570685, 6154315 
7/27/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 6, CANELONES, SIN DATOS, 555935, 6173265 
9/28/2016,, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 20, CANELONES, SIN DATOS, 567725, 6190625 
4/13/2016,, DANTON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, CANELONES, SIN DATOS, 570790, 6156035 
3/9/2016,, MARTIN ETCHEGOYEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, DURAZNO, DURAZNO, 544620, 6306035 
12/15/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 23, COLONIA, SIN DATOS, 381475, 6254625 
8/24/2016,, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, CANELONES, SAUCE, 585590, 6165515 
1/7/2016,, AVENIDA IBIRAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, CANELONES, MARINDIA, 607115, 6151720 
10/5/2016,, , DESPISTE, LEVE, MIÉRCOLES, 10, FLORIDA, SIN DATOS, 586720, 6264405 
8/10/2016,, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, SAN JOSE, SAN JOSE DE MAYO, 526685, 6200425 
11/30/2016,, PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, CANELONES, PANDO, 594975, 6157185 
3/3/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, CANELONES, SIN DATOS, 596300, 6148810 
4/27/2016,, CAMINO CARMELO COLMAN, CAÍDA, LEVE, MIÉRCOLES, 22, CANELONES, SIN DATOS, 570035, 6156165 
5/12/2016,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, SORIANO, MERCEDES, 403110, 6320265 
11/17/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, FLORES, TRINIDAD, 509440, 6291595 
1/20/2016,, RUTA 101 KM 23.800, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 9, CANELONES, BARROS BLANCOS, 592985, 6152465 
7/20/2016,, ELIAS REGULES, CAÍDA, LEVE, MIÉRCOLES, 10, CANELONES, SIN DATOS, 571915, 6160235 
4/13/2016,, GENERAL ARTIGAS, CAÍDA, LEVE, MIÉRCOLES, 1, CANELONES, SIN DATOS, 572440, 6156995 
1/27/2016,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, CANELONES, SIN DATOS, 571175, 6156260 
2/4/2016,, CAMINO ZELMAR MICHELINI, DESPISTE, GRAVE, JUEVES, 9, DURAZNO, DURAZNO, 545960, 6305970 
7/7/2016,, RUTA 11 km. 162.800, COLISIÓN ENTRE VEHÍCULOS, FATAL, JUEVES, 14, CANELONES, ESTACION ATLANTIDA, 612675, 6155730 
9/28/2016,, JUANA DE ARCO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 15, CANELONES, SIN DATOS, 573225, 6157655 
2/10/2016,, ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, CANELONES, SIN DATOS, 572310, 6157165 
11/30/2016,, TOMAS BERRETA, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 16, CANELONES, TALA, 613925, 6198250 
3/17/2016,, JOSE SALVO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, COLONIA, JUAN LACAZE, 460025, 6189255 
12/1/2016,, CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 22, FLORES, TRINIDAD, 509355, 6291900 
3/24/2016,, NO SE INGRESO, CAÍDA, GRAVE, JUEVES, 18, COLONIA, SIN DATOS, 466405, 6232580 
6/1/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, COLONIA, FLORENCIO SANCHEZ, 465685, 6251560 
9/28/2016,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 8, FLORIDA, FLORIDA, 571845, 6226860 
7/27/2016,, INSTRUCCIONES DEL AÑO XIII, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 16, DURAZNO, DURAZNO, 542815, 6306145 
10/19/2016,, RUTA 74 ESQ. ANZANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, CANELONES, JOAQUIN SUAREZ, 588765, 6155815 
5/26/2016,, CAMINO VECINAL, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 18, SAN JOSE, SIN DATOS, 498825, 6187325 
8/17/2016,, , DESPISTE, LEVE, MIÉRCOLES, 0, COLONIA, SIN DATOS, 432730, 6229685 
11/24/2016,, SIMON DEL PINO, CAÍDA, GRAVE, JUEVES, 3, SORIANO, MERCEDES, 405695, 6320570 
6/15/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, FLORIDA, SIN DATOS, 627125, 6306015 
5/5/2016,, VIERA Y BENAVIDEZ, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 20, SORIANO, MERCEDES, 403855, 6319105 
11/3/2016,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 14, COLONIA, COLONIA DEL SACRAMENTO, 421645, 6185325 
2/18/2016,, MEDANOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, CANELONES, EL PINAR, 597280, 6148795 
10/19/2016,, RUTA CIENTODOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CANELONES, COLONIA NICOLICH, 589650, 6146745 
2/3/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 1, CANELONES, EL PINAR, 600760, 6150125 
10/12/2016,, RUTA 33 KM 40 CNO VECINAL QUE SALE A RUTA 6, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 11, CANELONES, SIN DATOS, 586665, 6172295 
5/19/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, CANELONES, SIN DATOS, 567635, 6171680 
1/7/2016,, CONTINUACION MENESES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, CANELONES, PANDO, 595640, 6156890 
8/11/2016,, PROLONGACION RUTA 105, DESPISTE, SIN LESIONADOS, JUEVES, 14, SORIANO, SIN DATOS, 426335, 6293240 
10/26/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, CANELONES, SIN DATOS, 593480, 6148680 
12/21/2016,, JOSE ENRIQUE RODO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, COLONIA, NUEVA PALMIRA, 369500, 6251100 
12/14/2016,, RUTA 67 Y CALLE PANAMÁ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 19, CANELONES, SIN DATOS, 569895, 6157410 
5/18/2016,, AVENIDA GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 14, CANELONES, SIN DATOS, 571765, 6157475 
10/5/2016,, AVENIDA CALCAGNO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, CANELONES, SHANGRILA, 591435, 6143160 
2/17/2016,, AEROSUR ESQUINA SOLIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, CANELONES, SAN JOSE DE CARRASCO, 591555, 6144410 
3/2/2016,, GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, COLONIA, CARMELO, 381780, 6237525 
5/11/2016,, AVENIDA PEDRO BLANES VIALE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, CANELONES, SIN DATOS, 570580, 6157550 
11/16/2016,, RUTA UNO VIEJA esq. RIVERA, COLISIÓN ENTRE VEHÍCULOS, FATAL, MIÉRCOLES, 8, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 555755, 6152500 
9/21/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, COLONIA, COLONIA DEL SACRAMENTO, 422595, 6185675 
1/6/2016,, RUTA UNO KM 39, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 0, SAN JOSE, SIN DATOS, 547355, 6158320 
5/26/2016,, RUTA 3 KM 87.300, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, SAN JOSE, SIN DATOS, 524970, 6196115 
1/20/2016,, POETAS URUGUAYOS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 22, CANELONES, VILLA ARGENTINA, 611785, 6152060 
12/7/2016,, AEROSUR ESQ 17 METROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, CANELONES, SAN JOSE DE CARRASCO, 591365, 6144585 
8/5/2016,, NO SE INGRESO, DESPISTE, GRAVE, VIERNES, 18, DURAZNO, SIN DATOS, 547025, 6300760 
6/15/2016,, CAMINO CARRETON, DESPISTE, LEVE, MIÉRCOLES, 13, SAN JOSE, SIN DATOS, 524355, 6197985 
4/13/2016,, LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, SAN JOSE, LIBERTAD, 535340, 6167460 
11/9/2016,, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 9, FLORES, SIN DATOS, 488845, 6328790 
6/10/2016,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, CANELONES, SIN DATOS, 572075, 6157265 
10/5/2016,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, CANELONES, CANELONES, 565955, 6179240 
4/21/2016,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, SAN JOSE, SAN JOSE DE MAYO, 527175, 6200410 
1/21/2016,, JOSE ENRIQUE RODO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 3, SORIANO, MERCEDES, 403210, 6320290 
12/14/2016,, RUTA INTERBALNEARIA KM 39, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, CANELONES, SALINAS, 606750, 6151430 
6/15/2016,, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 19, CANELONES, SIN DATOS, 612490, 6197005 
2/26/2016,, NO SE INGRESO, CAÍDA, LEVE, VIERNES, 5, SAN JOSE, SIN DATOS, 521280, 6200005 
7/7/2016,, PARALELA AL SUR DE GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, CANELONES, LOMAS DE SOLYMAR, 595975, 6146590 
6/8/2016,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 9, CANELONES, SIN DATOS, 571580, 6156940 
6/29/2016,, GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, FLORES, TRINIDAD, 509220, 6291215 
11/10/2016,, DOCTOR DANIEL FOSALBA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, COLONIA, COLONIA DEL SACRAMENTO, 422085, 6185535 
10/6/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 0, CANELONES, NEPTUNIA, 603390, 6150805 
4/29/2016,, , COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 20, COLONIA, NUEVA HELVECIA, 478700, 6206875 
3/3/2016,, CHARRUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, COLONIA, FLORENCIO SANCHEZ, 466260, 6251710 
2/10/2016,, NO SE INGRESO, CAÍDA, LEVE, MIÉRCOLES, 2, FLORES, SIN DATOS, 485780, 6332855 
7/21/2016,, AV. CALCAGNO ESQ. AV. GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, CANELONES, SHANGRILA, 590890, 6143520 
8/25/2016,, GENERAL JUAN ANTONIO LAVALLEJA, DESPISTE, SIN LESIONADOS, JUEVES, 6, FLORIDA, SARANDI GRANDE, 561730, 6268105 
12/28/2016,, CORONEL ANDRES LATORRE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 16, DURAZNO, DURAZNO, 543945, 6305700 
11/16/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 8, CANELONES, SIN DATOS, 590810, 6147165 
5/4/2016,, RUTA 6 KM 33.500, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, CANELONES, SIN DATOS, 586960, 6167410 
11/10/2016,,  FRAY GENEROSO PEREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 8, DURAZNO, DURAZNO, 543910, 6305725 
9/8/2016,, U. BARREIRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 14, FLORIDA, FLORIDA, 572150, 6226880 
2/26/2016,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CANELONES, SIN DATOS, 572425, 6156205 
12/21/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 7, CANELONES, SIN DATOS, 591710, 6163570 
7/6/2016,, MARIANO HERNANDEZ, CAÍDA, LEVE, MIÉRCOLES, 18, COLONIA, COLONIA DEL SACRAMENTO, 426265, 6189075 
6/23/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, COLONIA, COLONIA DEL SACRAMENTO, 422510, 6185150 
3/9/2016,, MAUEL CALLEROS, CAÍDA, LEVE, MIÉRCOLES, 21, FLORIDA, 25 DE AGOSTO, 555185, 6191895 
5/4/2016,, SANTA ISABEL, CAÍDA, LEVE, MIÉRCOLES, 7, CANELONES, SAUCE, 585940, 6165980 
8/25/2016,, , CAÍDA, LEVE, JUEVES, 17, CANELONES, SIN DATOS, 625295, 6181545 
3/4/2016,, PIEDRAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, CANELONES, PANDO, 594975, 6157185 
4/7/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, CANELONES, SIN DATOS, 591420, 6150170 
11/9/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, SAN JOSE, SIN DATOS, 521025, 6200205 
8/3/2016,, TOMAS BERRETA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 8, CANELONES, SANTA ROSA, 587710, 6181735 
1/20/2016,, , CAÍDA, LEVE, MIÉRCOLES, 12, FLORIDA, SIN DATOS, 554435, 6193490 
12/7/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 1, CANELONES, SIN DATOS, 569545, 6162790 
10/12/2016,, DON BOSCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 0, SORIANO, MERCEDES, 403265, 6319600 
1/27/2016,, NO SE INGRESO, DESPISTE, LEVE, MIÉRCOLES, 3, FLORIDA, SIN DATOS, 671320, 6302840 
3/3/2016,, RUTA CIENTO UNO, CAÍDA, LEVE, JUEVES, 9, CANELONES, COLONIA NICOLICH, 590555, 6145805 
6/23/2016,, , CAÍDA, LEVE, JUEVES, 17, CANELONES, PASO CARRASCO, 586845, 6142120 
8/11/2016,,  VIA DE INTERCONEXION, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, CANELONES, EL PINAR, 601230, 6149870 
3/17/2016,, CARMELO CORTAZZO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, DURAZNO, DURAZNO, 543005, 6304705 
12/29/2016,, MASOLLER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 14, SORIANO, DOLORES, 387590, 6287635 
11/10/2016,, NO SE INGRESO, CAÍDA, LEVE, JUEVES, 18, CANELONES, SIN DATOS, 584000, 6166815 
4/28/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 0, FLORIDA, SIN DATOS, 602150, 6233135 
6/10/2016,, CONTINUACION TREI, CAÍDA, LEVE, VIERNES, 5, SAN JOSE, SAN JOSE DE MAYO, 526610, 6198890 
5/27/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, COLONIA, NUEVA HELVECIA, 478425, 6205670 
12/22/2016,, JULIO HERRERA Y REYSSIG, CAÍDA, LEVE, JUEVES, 11, COLONIA, COLONIA DEL SACRAMENTO, 422250, 6188240 
5/12/2016,, DOCTOR MORQUIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, DURAZNO, DURAZNO, 544800, 6305940 
12/8/2016,, UTE 6, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 23, SAN JOSE, SAN JOSE DE MAYO, 524795, 6200810 
