Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
28/5/2014, DOCTOR P. FERRER, DESPISTE, GRAVE, MIÉRCOLES, 13, ROCHA, CASTILLOS, 789610, 6211305 
1/1/2014, DOCTOR ANDRES CEBERIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, MALDONADO, SAN CARLOS, 690085, 6147680 
9/4/2014, JACINTO TRAPANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, TREINTA Y TRES, TREINTA Y TRES, 742845, 6319445 
21/5/2014, VIRREY ARREDONDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, CERRO LARGO, RIO BRANCO, 839920, 6388510 
30/4/2014, PEREZ DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, ROCHA, ROCHA, 747195, 6181980 
14/5/2014, AGUSTIN ABREU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, MALDONADO, SAN CARLOS, 689790, 6147895 
13/8/2014, SAN SEVERINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, CERRO LARGO, TUPAMBAE, 709840, 6364820 
23/7/2014, DOCTOR SANZ Y SANCHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, ROCHA, ROCHA, 745485, 6181485 
20/8/2014, CALLE 7 Y GIANARELLI, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 20, LAVALLEJA, JOSE BATLLE Y ORDOÑEZ, 671810, 6294720 
5/2/2014, JOSE PEDRO RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MALDONADO, SAN CARLOS, 690395, 6147765 
23/7/2014, ZONA COMERCIAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, CERRO LARGO, RIO BRANCO, 840150, 6390320 
31/12/2014, RUTA 10 Y CALLE 45, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, MALDONADO, BALNEARIO BUENOS AIRES, 702970, 6137540 
12/11/2014, AVENIDA ANTONIO CAMACHO Y JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, MALDONADO, PINARES - LAS DELICIAS, 686385, 6134385 
24/9/2014, CAMINO LUSSICH (block frente a campin de punta ballena), ATROPELLO DE PEATÓN, FATAL, MIÉRCOLES, 15, MALDONADO, CERRO PELADO, 684625, 6137600 
30/7/2014, RAFAEL PEREZ DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MALDONADO, MALDONADO, 686785, 6135025 
