Fecha	 Calle	 Tipo de Siniestro	 Gravedad	 Dia Semana	 Hora	 Departamento	 Localidad	 X	 Y 
12/19/2017	 AVENIDA CENTRAL (INE 507)	 ATROPELLO DE PEATÓN	 LEVE	 MARTES	 21	 ROCHA	 PUNTA DEL DIABLO	 819070	 6227715 
10/17/2017	 LEON FELIPE	 DESPISTE	 SIN LESIONADOS	 MARTES	 9	 CANELONES	 BARRA DE CARRASCO	 588030	 6141065 
3/15/2017	 CAMINO CARRASCO	 COLISIÓN ENTRE VEHÍCULOS	 GRAVE	 MIÉRCOLES	 12	 MONTEVIDEO	 MONTEVIDEO	 580905	 6140920 
1/23/2017	 MISIONES	 CAÍDA	 LEVE	 LUNES	 20	 ROCHA	 LASCANO	 758815	 6270555 
4/18/2017	  ROTONDA	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MARTES	 17	 CANELONES	 SIN DATOS	 570725	 6157070 
9/28/2017	 SUSANA PINTOS	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 12	 MONTEVIDEO	 MONTEVIDEO	 581080	 6144575 
4/11/2017	 AVENIDA JOSE PEDRO VARELA	 CAÍDA	 GRAVE	 MARTES	 5	 SAN JOSE	 SAN JOSE DE MAYO	 525710	 6200730 
10/18/2017	 GREGORIO SANABRIA	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 MIÉRCOLES	 8	 MALDONADO	 PIRIAPOLIS	 657970	 6140715 
3/7/2017	 CAMINO DE LOS ORIENTALES	 CAÍDA	 LEVE	 MARTES	 4	 MONTEVIDEO	 MONTEVIDEO	 563300	 6146805 
2/14/2017	 E. MARTINEZ MONEGAL	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 MARTES	 12	 CANELONES	 CANELONES	 566420	 6178895 
7/18/2017	 DOCTOR PELUFFO	 DESPISTE	 LEVE	 MARTES	 23	 CANELONES	 PANDO	 596110	 6158775 
3/21/2017	 NO SE INGRESO	 DESPISTE	 LEVE	 MARTES	 14	 LAVALLEJA	 SIN DATOS	 735530	 6293545 
