Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
2/17/2017,, C. CATALOGNE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, TACUAREMBO, TACUAREMBO, 595795, 6490630 
5/17/2017,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, PAYSANDU, PAYSANDU, 398930, 6422795 
6/16/2017,, CAMINO LA FERIA, CAÍDA, LEVE, VIERNES, 20, RIO NEGRO, SIN DATOS, 380915, 6333230 
10/13/2017,, RUTA 3 KM 394.500, DESPISTE, FATAL, VIERNES, 21, PAYSANDU, SIN DATOS, 411320, 6444910 
9/1/2017,, AVENIDA ENRIQUE AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, SALTO, SALTO, 409475, 6528135 
3/24/2017,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, SALTO, SALTO, 408835, 6526700 
6/30/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, RIVERA, TRANQUERAS, 618780, 6547785 
9/5/2017,, DOCTOR JOSE VEROCAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, PAYSANDU, PAYSANDU, 399155, 6424580 
9/12/2017,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, PAYSANDU, GUICHON, 481820, 6419800 
12/8/2017,, COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, PAYSANDU, PAYSANDU, 398130, 6423325 
6/30/2017,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 16, TACUAREMBO, SIN DATOS, 610160, 6393975 
8/18/2017,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 8, PAYSANDU, PAYSANDU, 398460, 6422135 
6/9/2017,, NO SE INGRESO, CAÍDA, SIN LESIONADOS, VIERNES, 12, PAYSANDU, SIN DATOS, 449605, 6459695 
5/23/2017,, SALTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, PAYSANDU, PAYSANDU, 398770, 6424870 
5/30/2017,, PRESIDENTE VIERA, ATROPELLO DE PEATÓN, LEVE, MARTES, 15, RIVERA, RIVERA, 639780, 6579340 
4/19/2017,, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, SALTO, SALTO, 410050, 6526715 
5/17/2017,, AVENIDA FELICIANO VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, SALTO, SALTO, 408690, 6527700 
8/15/2017,,  TREINTA Y TRES ORIENTALES, ATROPELLO DE ANIMALES, LEVE, MARTES, 17, PAYSANDU, NUEVO PAYSANDU, 398250, 6426770 
9/19/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, TACUAREMBO, SIN DATOS, 554055, 6395060 
9/6/2017,, JUAN CARLOS GOMEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 12, SALTO, SALTO, 407675, 6526980 
6/13/2017,, CORONEL JOSE N. ESCOBAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, RIVERA, MANDUBI, 638740, 6578020 
5/16/2017,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, PAYSANDU, PAYSANDU, 398475, 6423185 
7/25/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, TACUAREMBO, TACUAREMBO, 596020, 6490280 
3/31/2017,, INTENDENTE OLIVER Esq. ESCRIBANO JULIO MAIA, CAÍDA, FATAL, VIERNES, 4, TACUAREMBO, TACUAREMBO, 593630, 6492050 
11/3/2017,, BOLIVIA, CAÍDA, LEVE, VIERNES, 0, SALTO, SALTO, 408960, 6528870 
6/16/2017,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 6, RIVERA, SIN DATOS, 626350, 6534130 
9/15/2017,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 7, RIO NEGRO, SIN DATOS, 382085, 6330810 
9/8/2017,, CAMINO GUAYUBIRA, DESPISTE, LEVE, VIERNES, 14, ARTIGAS, SIN DATOS, 556340, 6625560 
3/7/2017,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, RIO NEGRO, YOUNG, 440660, 6381455 
4/28/2017,, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, TACUAREMBO, TACUAREMBO, 596360, 6490785 
12/5/2017,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, TACUAREMBO, TACUAREMBO, 596080, 6490635 
7/11/2017,, J. DELGADO, ATROPELLO DE PEATÓN, LEVE, MARTES, 12, SALTO, SALTO, 407815, 6527875 
2/1/2017,, BOHANES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 11, RIO NEGRO, SIN DATOS, 379320, 6332885 
8/1/2017,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, PAYSANDU, PAYSANDU, 398010, 6423550 
2/14/2017,, SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 6, TACUAREMBO, TACUAREMBO, 596295, 6489240 
12/12/2017,, SEGARRA FRANCO, CAÍDA, LEVE, MARTES, 18, TACUAREMBO, TACUAREMBO, 597545, 6489370 
5/2/2017,, LIBERTAD, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 16, PAYSANDU, PAYSANDU, 397180, 6423490 
4/14/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, PAYSANDU, SIN DATOS, 414630, 6518505 
9/8/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 20, TACUAREMBO, SIN DATOS, 681385, 6443690 
2/3/2017,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, PAYSANDU, PAYSANDU, 398080, 6424980 
3/17/2017,, JUAN MANUEL BLANES, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 23, SALTO, SALTO, 409635, 6527020 
10/6/2017,, CAMINO LA FERIA, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 0, RIO NEGRO, SIN DATOS, 380715, 6332505 
12/22/2017,, CEBALLOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, RIVERA, RIVERA, 639325, 6581195 
10/20/2017,, JUAN H. PAIVA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, SALTO, SALTO, 409575, 6525505 
4/18/2017,, AVENIDA MANUEL PATULE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 22, SALTO, SALTO, 408165, 6524890 
6/30/2017,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 409765, 6525065 
2/10/2017,, GENERAL FRUCTUOSO RIVERA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 16, SALTO, SALTO, 408050, 6526795 
12/8/2017,, CORONEL FELIPE ARGENTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 20, PAYSANDU, PAYSANDU, 399540, 6423415 
4/21/2017,, DOCTOR JOSE VEROCAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, PAYSANDU, PAYSANDU, 399085, 6424045 
10/20/2017,, AVENIDA MANUEL PATULE, ATROPELLO DE ANIMALES, LEVE, VIERNES, 0, SALTO, SALTO, 407350, 6525020 
6/9/2017,, ACCESO A VILLA CONSTITUCION A 1 KILOMTROS , ATROPELLO DE ANIMALES, LEVE, VIERNES, 19, SALTO, SIN DATOS, 420745, 6562365 
1/27/2017,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, RIO NEGRO, FRAY BENTOS, 378840, 6334000 
3/10/2017,, AVENIDA CARLOS REYLES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, SALTO, SALTO, 410655, 6525800 
1/24/2017,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, TACUAREMBO, TACUAREMBO, 595090, 6490340 
3/10/2017,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, SALTO, SALTO, 408885, 6527095 
2/21/2017,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, SALTO, SALTO, 408795, 6527330 
8/8/2017,, MONSEÑOR VERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, RIVERA, RIVERA, 638165, 6581455 
11/17/2017,, GENERAL MANUEL ORIBE, DESPISTE, SIN LESIONADOS, VIERNES, 2, TACUAREMBO, TACUAREMBO, 596310, 6491650 
7/7/2017,, PABLO G. RIOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, TACUAREMBO, TACUAREMBO, 597335, 6489600 
10/25/2017,, TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, ARTIGAS, ARTIGAS, 551320, 6636505 
9/8/2017,, AVENIDA CORONEL LORENZO LATORRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, ARTIGAS, ARTIGAS, 551200, 6635915 
2/17/2017,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, TACUAREMBO, TACUAREMBO, 595560, 6490855 
6/9/2017,, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, PAYSANDU, PAYSANDU, 398420, 6424575 
4/28/2017,, WASHINGTON, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, PAYSANDU, PAYSANDU, 399100, 6424155 
1/27/2017,, Camino general a la colonia Esq. Calle 243, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 21, PAYSANDU, CHACRAS DE PAYSANDU, 407775, 6416225 
1/3/2017,, VEINTICINCO DE MAYO, CAÍDA, LEVE, MARTES, 15, TACUAREMBO, TACUAREMBO, 596220, 6490640 
12/27/2017,, HECTOR GUTIERREZ RUIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 22, PAYSANDU, PAYSANDU, 396655, 6423085 
11/3/2017,, CEIBAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, RIO NEGRO, FRAY BENTOS, 379675, 6332900 
6/23/2017,, AVENIDA MANUEL PATULE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, SALTO, SALTO, 409580, 6524665 
9/1/2017,, AVENIDA MANUEL ORIBE, CAÍDA, LEVE, VIERNES, 14, SALTO, SALTO, 415800, 6527660 
2/3/2017,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, TACUAREMBO, TACUAREMBO, 595515, 6490480 
7/14/2017,, BOULEVARD DOCTOR BARRIOS AMORIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, TACUAREMBO, TACUAREMBO, 595980, 6489905 
3/1/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 23, SALTO, SIN DATOS, 441060, 6526380 
11/3/2017,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 4, SALTO, SIN DATOS, 438600, 6526575 
2/7/2017,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, RIVERA, RIVERA, 638545, 6581095 
6/2/2017,, AVENIDA GOBERNADOR DE VIANA, CAÍDA, LEVE, VIERNES, 17, SALTO, SALTO, 409925, 6525615 
12/22/2017,, COLONIA RUBIO, DESPISTE, LEVE, VIERNES, 17, SALTO, SIN DATOS, 416020, 6527205 
10/24/2017,, RAMAL 3-30 , COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, ARTIGAS, SIN DATOS, 447890, 6644100 
9/15/2017,, DOCTOR MORQUIO, ATROPELLO DE ANIMALES, LEVE, VIERNES, 19, SALTO, SALTO, 409415, 6525910 
2/17/2017,, AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SALTO, SALTO, 408185, 6527720 
8/18/2017,, SALTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, PAYSANDU, PAYSANDU, 398980, 6424845 
12/29/2017,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, RIVERA, RIVERA, 639005, 6580680 
11/28/2017,, SANTIAGO NIETO CLAVERA, CAÍDA, LEVE, MARTES, 21, TACUAREMBO, TACUAREMBO, 596775, 6489505 
9/5/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, ARTIGAS, BELLA UNION, 443040, 6652865 
2/21/2017,, RUTA 90, DESPISTE, LEVE, MARTES, 12, PAYSANDU, SIN DATOS, 464250, 6415665 
1/25/2017,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, TACUAREMBO, TACUAREMBO, 595880, 6490275 
2/1/2017,, PABLO G. RIOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, TACUAREMBO, TACUAREMBO, 597335, 6489600 
2/1/2017,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 20, ARTIGAS, ARTIGAS, 551160, 6635540 
5/9/2017,, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, ARTIGAS, ARTIGAS, 550550, 6635675 
9/29/2017,, RUTA 29, DESPISTE, LEVE, VIERNES, 17, RIVERA, LAPUENTE, 693820, 6516810 
3/24/2017,, NO SE INGRESO, CAÍDA, LEVE, VIERNES, 17, SALTO, SIN DATOS, 419700, 6527725 
12/15/2017,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 7, RIO NEGRO, SIN DATOS, 436675, 6384960 
4/28/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 7, PAYSANDU, CHACRAS DE PAYSANDU, 402430, 6416860 
6/16/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, SALTO, SALTO, 408505, 6526090 
2/3/2017,, AGRONOMO MARTIN PAIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, RIVERA, MANDUBI, 638565, 6577985 
4/28/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, RIO NEGRO, SIN DATOS, 475905, 6363875 
1/13/2017,, ROBERTO YOUNG, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, RIO NEGRO, FRAY BENTOS, 377950, 6334255 
8/4/2017,, HECTOR GUTIERREZ RUIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, SALTO, SALTO, 409395, 6528130 
6/9/2017,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, PAYSANDU, PAYSANDU, 397760, 6423385 
4/7/2017,, REPUBLICA ARGENTINA, CAÍDA, LEVE, VIERNES, 22, TACUAREMBO, TACUAREMBO, 593955, 6489905 
7/26/2017,, GENERAL GESTIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, RIVERA, RIVERA, 638770, 6581070 
7/28/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 7, TACUAREMBO, SIN DATOS, 590200, 6461285 
12/8/2017,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 14, TACUAREMBO, SIN DATOS, 583460, 6414785 
5/5/2017,, ZORRILLA DE SAN MARTIN, CAÍDA, LEVE, VIERNES, 12, PAYSANDU, PAYSANDU, 398360, 6424940 
5/2/2017,, JOSE PEDRO VARELA, CAÍDA, LEVE, MARTES, 12, SALTO, SALTO, 407640, 6526735 
11/24/2017,, CERVANTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, SALTO, SALTO, 408405, 6526495 
12/15/2017,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 23, ARTIGAS, ARTIGAS, 551250, 6636430 
3/10/2017,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 7, SALTO, SIN DATOS, 429705, 6527775 
1/17/2017,, AVENIDA MANUEL PATULE, CAÍDA, LEVE, MARTES, 11, SALTO, SALTO, 408025, 6524910 
8/4/2017,, GENERAL FLORES, CAÍDA, LEVE, VIERNES, 14, TACUAREMBO, TACUAREMBO, 596980, 6491155 
4/21/2017,, HECTOR GUTIERREZ RUIZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 20, TACUAREMBO, TACUAREMBO, 597340, 6492400 
10/31/2017,, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, RIO NEGRO, FRAY BENTOS, 377580, 6334880 
12/29/2017,, AVENIDA VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, SALTO, SALTO, 408695, 6527590 
2/3/2017,, PAUL HARRIS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 14, RIVERA, RIVERA, 640110, 6580700 
3/14/2017,, COLON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, PAYSANDU, PAYSANDU, 398580, 6423265 
9/8/2017,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, RIVERA, TRANQUERAS, 617575, 6548595 
10/6/2017,, BIASSINI, ATROPELLO DE ANIMALES, LEVE, VIERNES, 21, SALTO, SIN DATOS, 486200, 6540170 
3/24/2017,, RAMAL 3/30 KM 16, DESPISTE, SIN LESIONADOS, VIERNES, 22, ARTIGAS, SIN DATOS, 455920, 6634150 
8/4/2017,, DOCTOR MORQUIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, SALTO, SALTO, 409415, 6525910 
11/17/2017,, BOULEVARD DOCTOR BARRIOS AMORIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 22, TACUAREMBO, TACUAREMBO, 596125, 6489915 
3/10/2017,, AVENIDA JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, SALTO, SALTO, 410975, 6528445 
2/10/2017,, ORTIZ Y AYALA, CAÍDA, LEVE, VIERNES, 10, TACUAREMBO, TACUAREMBO, 596620, 6490265 
1/27/2017,, ANSINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, RIVERA, RIVERA, 638315, 6581120 
5/24/2017,, GENERAL APARICIO SARAVIA, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 19, TACUAREMBO, TACUAREMBO, 596885, 6491710 
8/29/2017,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, PAYSANDU, PAYSANDU, 398210, 6423870 
1/3/2017,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, SALTO, SALTO, 408870, 6526980 
12/22/2017,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, RIVERA, RIVERA, 639435, 6580405 
11/15/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, TACUAREMBO, SIN DATOS, 644550, 6472375 
10/6/2017,, JOSE PEDRO VARELA, DESPISTE, LEVE, VIERNES, 22, RIVERA, RIVERA, 638015, 6580445 
5/16/2017,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, SALTO, SALTO, 407955, 6526175 
4/4/2017,, RUTA 4, ATROPELLO DE ANIMALES, LEVE, MARTES, 1, PAYSANDU, GUICHON, 480310, 6419480 
7/14/2017,, VENANCIO BALSAMO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, TACUAREMBO, PASO DE LOS TOROS, 545065, 6370060 
12/22/2017,, SAN MARTIN, CAÍDA, LEVE, VIERNES, 18, TACUAREMBO, TACUAREMBO, 596305, 6489845 
3/3/2017,, JOSE BATLLE Y ORDOÑEZ, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 20, TACUAREMBO, TACUAREMBO, 597715, 6489170 
6/23/2017,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, PAYSANDU, PAYSANDU, 397920, 6423035 
5/12/2017,, CORONEL FELIPE ARGENTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, PAYSANDU, PAYSANDU, 399655, 6424305 
1/13/2017,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, SALTO, SALTO, 407205, 6527975 
6/16/2017,, VILARDEBO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, SALTO, SALTO, 407995, 6526425 
6/9/2017,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, SALTO, SALTO, 407915, 6526810 
4/7/2017,, PARALELA AVENIDA MANUEL ORIBE Y MISIONES , CAÍDA, GRAVE, VIERNES, 20, RIVERA, RIVERA, 639835, 6579110 
4/21/2017,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, PAYSANDU, PAYSANDU, 397615, 6423740 
6/2/2017,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, TACUAREMBO, TACUAREMBO, 596715, 6490585 
10/6/2017,, P. CAMPBEL, CAÍDA, LEVE, VIERNES, 13, SALTO, SALTO, 414895, 6527365 
7/7/2017,, HECTOR GUTIERREZ RUIZ, DESPISTE, GRAVE, VIERNES, 18, TACUAREMBO, TACUAREMBO, 597430, 6492120 
10/28/2017,, RUTA 3, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 11, ARTIGAS, CUAREIM, 444450, 6654940 
1/31/2017,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, SALTO, SIN DATOS, 415155, 6536580 
8/5/2017,,  DOCTOR DEBALI, CAÍDA, LEVE, SÁBADO, 16, PAYSANDU, PAYSANDU, 400020, 6423175 
7/1/2017,, CAMINO CURTISEIRAS FRENTE AL CAMPAMENTO JOCUM, DESPISTE, GRAVE, SÁBADO, 12, RIVERA, SIN DATOS, 635600, 6576700 
5/20/2017,, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 13, RIO NEGRO, SIN DATOS, 408850, 6359380 
7/29/2017,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, RIVERA, RIVERA, 639130, 6580120 
10/28/2017,, DIECIOCHO DE JULIO, CAÍDA, LEVE, SÁBADO, 20, SALTO, SALTO, 408520, 6526235 
11/11/2017,, NO SE INGRESO, DESPISTE, GRAVE, SÁBADO, 15, ARTIGAS, SIN DATOS, 432220, 6600110 
3/4/2017,, URUGUAY, CAÍDA, LEVE, SÁBADO, 2, SALTO, SALTO, 408745, 6526995 
10/14/2017,, DOCTOR JOSE VEROCAY, CAÍDA, LEVE, SÁBADO, 5, PAYSANDU, PAYSANDU, 399190, 6425045 
2/25/2017,, RUTA CUATRO, DESPISTE, LEVE, SÁBADO, 17, ARTIGAS, SIN DATOS, 523835, 6597650 
1/7/2017,, GALILEO, CAÍDA, LEVE, SÁBADO, 18, SALTO, BELEN, 425815, 6593695 
8/5/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 7, ARTIGAS, SIN DATOS, 524710, 6633870 
12/9/2017,, MIGUEL BARREIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, SALTO, SALTO, 414750, 6527425 
7/1/2017,, AVENIDA CORONEL CARLOS LECUEDER, ATROPELLO DE PEATÓN, GRAVE, SÁBADO, 6, ARTIGAS, ARTIGAS, 550825, 6636125 
12/23/2017,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, TACUAREMBO, TACUAREMBO, 595215, 6490495 
4/15/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 11, TACUAREMBO, SIN DATOS, 698645, 6447735 
3/4/2017,, AVENIDA SARANDI, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 17, RIVERA, RIVERA, 639330, 6580230 
7/22/2017,, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, SALTO, SALTO, 410080, 6526970 
5/27/2017,, AVENIDA MANUEL PATULE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, SALTO, SALTO, 408165, 6524890 
4/8/2017,, DIECIOCHO DE JULIO, CAÍDA, LEVE, SÁBADO, 9, RIO NEGRO, FRAY BENTOS, 378385, 6334275 
3/25/2017,, ENTRE RIOS, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 0, PAYSANDU, PAYSANDU, 397125, 6425075 
6/3/2017,, HECTOR GUTIERREZ RUIZ, CAÍDA, LEVE, SÁBADO, 22, TACUAREMBO, TACUAREMBO, 597260, 6492690 
10/14/2017,, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 10, TACUAREMBO, SIN DATOS, 549720, 6387860 
12/30/2017,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 3, RIVERA, SIN DATOS, 639150, 6509505 
4/8/2017,, AVENIDA GABOTO, CAÍDA, LEVE, SÁBADO, 20, SALTO, SALTO, 410890, 6527630 
10/14/2017,, NO SE INGRESO, DESPISTE, LEVE, SÁBADO, 14, TACUAREMBO, SIN DATOS, 604330, 6498045 
4/8/2017,, CAMINO A BRUM, CAÍDA, LEVE, SÁBADO, 11, SALTO, SIN DATOS, 449265, 6578715 
7/1/2017,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, SÁBADO, 17, PAYSANDU, CHACRAS DE PAYSANDU, 400930, 6421535 
12/16/2017,, GRITO DE ASENCIO, CAÍDA, LEVE, SÁBADO, 12, SALTO, SALTO, 408270, 6527400 
6/24/2017,, PASEO 7 SETIMBRE, DESPISTE, LEVE, SÁBADO, 15, ARTIGAS, ARTIGAS, 552130, 6637645 
8/26/2017,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, TACUAREMBO, TACUAREMBO, 596105, 6491430 
